timestamp[ns],gyro[rad s^-1]/x,gyro[rad s^-1]/y,gyro[rad s^-1]/z,accel/x[m s^-2],accel/y[m s^-2],accel/z[m s^-2]
1403636695733555500,0.055152404,-0.041887902,0.265290046,8.172208333,-0.130755333,-2.745862000
1403636695738555500,0.048171087,0.031415927,0.235270383,9.283628667,0.898942917,-3.849110125
1403636695743555500,0.005585054,-0.078190750,0.191986218,8.466407833,0.253338458,-2.770378625
1403636695748555500,-0.018151424,0.050265482,0.148702052,9.471589458,0.367749375,-2.762206417
1403636695753555500,-0.043284165,-0.091455253,0.138230077,8.588990958,-0.122583125,-4.617297708
1403636695758555500,-0.019547688,0.071907565,0.117984257,7.207887750,-0.253338458,-2.574245625
1403636695763555500,-0.004188790,-0.014660766,0.147305789,10.583009792,-0.621087833,-3.399638667
1403636695768555500,0.003490659,0.022340214,0.093549648,8.147691708,0.212477417,-2.271873917
1403636695773555500,0.011170107,0.038397244,0.123569311,9.643205833,0.384093792,-4.396648083
1403636695778555500,-0.027227136,-0.011170107,0.074001960,7.526603875,0.645604458,-2.443490292
1403636695783555500,-0.031415927,0.026529005,0.104021623,10.068160667,0.261510667,-3.563082833
1403636695788555500,-0.049567351,-0.031415927,0.058643063,7.281437625,-0.147099750,-2.345423792
1403636695793555500,-0.016755161,-0.004886922,0.103323492,9.447072833,-0.424954833,-4.126965208
1403636695798555500,-0.004188790,-0.032812190,0.092153385,8.466407833,-0.400438208,-2.549729000
1403636695803555500,0.020245819,0.013962634,0.109606677,9.381695167,0.155271958,-3.358777625
1403636695808555500,0.011868239,-0.021642083,0.093549648,7.861664417,0.506676917,-3.195333458
1403636695813555500,-0.000698132,0.057944931,0.067020643,9.528794917,0.531193542,-3.293399958
1403636695818555500,-0.032114058,-0.034208453,0.101927228,8.425546792,0.343232750,-3.391466458
1403636695823555500,-0.043982297,0.095644043,0.051661746,8.809640583,-0.016344417,-3.023717083
1403636695828555500,-0.025830873,-0.022340214,0.122173048,9.594172583,-0.702809917,-3.530394000
1403636695833555500,0.000698132,0.083775804,0.095644043,7.240576583,0.057205458,-2.729517583
1403636695838555500,0.030717795,-0.004886922,0.168947872,9.218251000,-0.923459542,-2.680484333
1403636695843555500,0.039095375,0.043284165,0.120776784,8.368341333,0.351404958,-3.644804917
1403636695848555500,0.041189770,-0.003490659,0.189891823,8.875018250,-0.057205458,-3.522221792
1403636695853555500,0.009075712,0.050265482,0.122173048,8.621679792,1.201314625,-1.944985583
1403636695858555500,-0.018849556,-0.008377580,0.167551608,9.953749750,0.171616375,-4.895152792
1403636695863555500,-0.050265482,0.034208453,0.106814150,7.036271375,-0.416782625,-2.239185083
1403636695868555500,-0.039793507,-0.015358897,0.132645023,10.403221208,0.024516625,-3.415983083
1403636695873555500,-0.026529005,-0.018151424,0.083775804,7.314126458,-0.898942917,-2.492523542
1403636695878555500,0.013962634,0.005585054,0.083077672,9.888372083,-0.441299250,-3.473188542
1403636695883555500,0.004188790,-0.052359878,0.064228116,7.167026708,0.661948875,-2.582417833
1403636695888555500,-0.016755161,0.004188790,0.053756141,10.068160667,0.433127042,-4.290409375
1403636695893555500,-0.062133721,-0.088662726,0.071209433,7.551120500,0.743670958,-2.173807417
1403636695898555500,-0.058643063,0.009773844,0.056548668,9.463417250,0.114410917,-3.595771667
1403636695903555500,-0.048171087,-0.091455253,0.115191731,7.853492208,-0.776359792,-3.154472417
1403636695908555500,-0.001396263,0.032114058,0.079587014,9.945577542,-0.384093792,-2.778550833
1403636695913555500,0.030019663,-0.048869219,0.143815130,9.250939833,-0.866254083,-3.612116083
1403636695918555500,0.042586034,0.074700092,0.105417887,8.131347292,0.171616375,-2.794895250
1403636695923555500,0.025132741,-0.027227136,0.173834793,9.831166625,0.768187583,-3.456844125
1403636695928555500,-0.015358897,-0.015358897,0.117286126,7.346815292,0.424954833,-2.206496250
1403636695933555500,-0.017453293,-0.040491639,0.171042267,8.825985000,0.457643667,-3.865454542
1403636695938555500,-0.030717795,-0.071209433,0.121474916,7.363159708,-0.187960792,-2.794895250
1403636695943555500,0.000000000,-0.122871179,0.152192711,8.646196417,-0.245166250,-4.290409375
1403636695948555500,0.008377580,-0.092153385,0.121474916,8.392857958,-0.392266000,-1.977674417
1403636695953555500,0.032114058,-0.140324472,0.150098316,10.190743792,-0.065377667,-4.020726500
1403636695958555500,0.025830873,-0.097040306,0.159872159,7.869836625,0.416782625,-1.748852583
1403636695963555500,0.015358897,-0.089360858,0.182212374,10.305154708,0.531193542,-4.331270417
1403636695968555500,-0.009773844,-0.069115038,0.189891823,7.910697667,-0.032688833,-2.860272917
1403636695973555500,0.000698132,-0.035604717,0.188495559,9.365350750,-0.367749375,-3.015544875
1403636695978555500,0.013962634,-0.060737458,0.225496539,9.030290208,-0.457643667,-3.277055542
1403636695983555500,0.021642083,0.019547688,0.155683369,8.793296167,0.114410917,-3.554910625
1403636695988555500,0.016755161,-0.101229097,0.171042267,9.373522958,0.171616375,-2.958339417
1403636695993555500,-0.006283185,-0.029321531,0.131248760,7.436709583,0.768187583,-3.056405917
1403636695998555500,-0.013962634,-0.123569311,0.134739418,10.002783000,-0.236994042,-3.023717083
1403636696003555500,-0.021642083,-0.074001960,0.117984257,7.502087250,-0.122583125,-2.345423792
1403636696008555500,-0.002792527,-0.146607657,0.114493599,10.296982500,-0.335060542,-4.462025750
1403636696013555500,0.011868239,-0.074001960,0.117286126,7.763597917,-0.359577167,-1.797885833
1403636696018555500,0.015358897,-0.126361838,0.125663706,10.354187958,0.392266000,-3.644804917
1403636696023555500,-0.010471976,-0.085172067,0.094247780,7.575637125,0.179788583,-3.342433208
1403636696028555500,-0.034906585,-0.104719755,0.107512282,9.643205833,0.727326542,-3.751043625
1403636696033555500,-0.060039326,-0.117286126,0.083775804,7.992419750,0.236994042,-1.977674417
1403636696038555500,-0.043982297,-0.081681409,0.089360858,9.201906583,-0.286027292,-2.999200458
1403636696043555500,-0.030717795,-0.184306769,0.075398224,8.768779542,-0.547537958,-3.571255042
1403636696048555500,-0.005585054,-0.110304809,0.066322512,8.164036125,-0.049033250,-3.644804917
1403636696053555500,-0.014660766,-0.199665666,0.057944931,9.692239083,0.187960792,-3.113611375
1403636696058555500,-0.020245819,-0.104719755,0.067020643,9.210078792,0.367749375,-3.228022292
1403636696063555500,-0.050265482,-0.195476876,0.067718775,9.022118000,0.130755333,-2.786723042
1403636696068555500,-0.041887902,-0.086568331,0.057246799,9.169217750,0.073549875,-2.623278875
1403636696073555500,-0.057944931,-0.186401164,0.083077672,9.316317500,-0.171616375,-4.004382083
1403636696078555500,-0.043982297,-0.071209433,0.040491639,8.932223708,0.187960792,-2.843928500
1403636696083555500,-0.069813170,-0.180816111,0.052359878,10.027299625,-0.375921583,-2.492523542
1403636696088555500,-0.040491639,-0.146607657,-0.032114058,7.878008833,0.416782625,-2.361768208
1403636696093555500,-0.048869219,-0.120078653,0.032114058,10.035471833,0.073549875,-4.592781083
1403636696098555500,-0.045378561,-0.170344135,-0.039095375,7.600153750,0.253338458,-3.334261000
1403636696103555500,-0.066322512,-0.120776784,-0.004886922,9.561483750,0.049033250,-3.358777625
1403636696108555500,-0.079587014,-0.142418867,-0.069813170,9.528794917,0.326888333,-1.879607917
1403636696113555500,-0.099832833,-0.094247780,-0.062831853,10.133538333,0.661948875,-4.551920042
1403636696118555500,-0.104719755,-0.103323492,-0.089360858,7.992419750,-0.408610417,-3.129955792
1403636696123555500,-0.090757121,-0.039095375,-0.060737458,9.978266375,-0.343232750,-3.211677875
1403636696128555500,-0.064926248,-0.063529985,-0.035604717,8.678885250,-0.743670958,-3.808249083
1403636696133555500,-0.033510322,0.004886922,-0.009773844,9.308145292,-0.032688833,-2.647795500
1403636696138555500,-0.046774824,-0.064926248,0.034208453,9.790305583,-0.008172208,-3.105439167
1403636696143555500,-0.048869219,0.001396263,-0.094247780,7.706392458,1.046042667,-4.306753792
1403636696148555500,-0.069813170,-0.089360858,-0.007679449,9.046634625,-0.310543917,-3.432327500
1403636696153555500,-0.083775804,-0.031415927,-0.094247780,7.698220250,0.939803958,-2.051224292
1403636696158555500,-0.078190750,-0.094247780,-0.023736478,9.831166625,-0.612915625,-3.113611375
1403636696163555500,-0.064926248,-0.064926248,-0.062831853,7.559292708,-0.245166250,-3.563082833
1403636696168555500,-0.039793507,-0.075398224,-0.002094395,10.820003833,-0.228821833,-4.748053042
1403636696173555500,-0.041189770,-0.069813170,-0.013264502,6.644005375,-0.049033250,-2.092085333
1403636696178555500,-0.037000980,-0.045378561,0.006981317,10.158054958,0.523021333,-2.852100708
1403636696183555500,-0.056548668,-0.069813170,0.013962634,8.499096667,-0.049033250,-3.775560250
1403636696188555500,-0.048171087,-0.013264502,0.017453293,8.866846042,0.384093792,-3.873626750
1403636696193555500,-0.058643063,-0.067718775,0.050265482,8.842329417,-0.138927542,-3.162644625
1403636696198555500,-0.055152404,-0.006981317,-0.024434610,8.343824708,0.212477417,-3.178989042
1403636696203555500,-0.059341195,-0.087266463,0.006981317,9.054806833,-0.441299250,-3.203505667
1403636696208555500,-0.055850536,0.016057029,-0.045378561,9.349006333,0.245166250,-3.007372667
1403636696213555500,-0.045378561,-0.053058009,0.032114058,9.986438583,0.008172208,-4.175998458
1403636696218555500,-0.042586034,0.095644043,0.026529005,8.662540833,0.138927542,-4.020726500
1403636696223555500,-0.032114058,0.039793507,0.087964594,10.362360167,-0.523021333,-3.056405917
1403636696228555500,-0.015358897,0.143116999,0.062831853,8.850501625,-0.155271958,-2.811239667
1403636696233555500,-0.008377580,0.117984257,0.060737458,10.721937333,-0.359577167,-3.366949833
1403636696238555500,-0.021642083,0.191986218,-0.007679449,8.049625208,0.065377667,-3.048233708
1403636696243555500,-0.049567351,0.139626340,-0.045378561,9.120184500,0.817220833,-4.568264458
1403636696248555500,-0.079587014,0.183608637,-0.084473936,8.262102625,0.433127042,-2.696828750
1403636696253555500,-0.098436570,0.175231057,-0.048869219,9.398039583,0.000000000,-2.770378625
1403636696258555500,-0.077492619,0.101229097,-0.050265482,8.433719000,-0.612915625,-3.113611375
1403636696263555500,-0.036302848,0.189891823,-0.000698132,8.768779542,-0.637432250,-3.538566208
1403636696268555500,-0.004886922,0.087964594,0.013264502,8.294791458,-0.147099750,-3.203505667
1403636696273555500,-0.001396263,0.210835774,0.055152404,9.536967125,0.089894292,-3.326088792
1403636696278555500,-0.018849556,0.113097336,0.053058009,9.839338833,0.645604458,-2.664139917
1403636696283555500,-0.022340214,0.237364778,0.097738438,9.536967125,0.286027292,-3.415983083
1403636696288555500,-0.046076692,0.157777764,0.100530965,7.967903125,-0.065377667,-3.236194500
1403636696293555500,-0.012566371,0.213628300,0.115889862,9.324489708,-0.130755333,-2.966511625
1403636696298555500,0.000000000,0.126361838,0.145909525,9.553311542,-0.768187583,-3.301572167
1403636696303555500,0.062831853,0.231081593,0.143815130,8.196724958,-0.147099750,-3.236194500
1403636696308555500,0.057944931,0.185703032,0.205250720,10.166227167,-0.261510667,-3.996209875
1403636696313555500,0.059341195,0.186401164,0.163362818,8.302963667,0.809048625,-2.337251583
1403636696318555500,0.019547688,0.223402144,0.220609617,10.329671333,0.678293292,-3.988037667
1403636696323555500,-0.014660766,0.229685330,0.141720735,9.095667875,0.318716125,-3.244366708
1403636696328555500,-0.020245819,0.275063890,0.169646003,9.700411292,-0.367749375,-3.849110125
1403636696333555500,0.002094395,0.285535866,0.101927228,10.386876792,-0.604743417,-1.830574667
1403636696338555500,0.016057029,0.386066831,0.100530965,11.269475292,0.392266000,-3.489532958
1403636696343555500,-0.002094395,0.391651884,0.064228116,10.296982500,0.416782625,-4.069759750
1403636696348555500,-0.041189770,0.526391302,0.032114058,10.190743792,0.351404958,-3.129955792
1403636696353555500,-0.079587014,0.430049128,0.017453293,10.068160667,-0.098066500,-3.661149333
1403636696358555500,-0.063529985,0.476125820,0.016057029,6.987238125,0.326888333,-3.906315583
1403636696363555500,-0.020943951,0.363726616,0.143815130,8.899534875,-1.560891792,-3.228022292
1403636696368555500,0.013962634,0.367217275,0.074001960,7.935214292,0.130755333,-2.083913125
1403636696373555500,0.040491639,0.291819051,0.148003921,9.741272333,-0.228821833,-3.644804917
1403636696378555500,0.023736478,0.296705973,0.113795467,8.973084750,0.457643667,-3.399638667
1403636696383555500,0.018849556,0.320442451,0.155683369,11.269475292,0.212477417,-3.366949833
1403636696388555500,0.005585054,0.319046187,0.160570291,9.945577542,-0.040861042,-3.587599458
1403636696393555500,0.034906585,0.430747259,0.234572251,10.256121458,0.400438208,-4.674503167
1403636696398555500,0.013962634,0.414690230,0.252723676,8.801468375,0.122583125,-3.783732458
1403636696403555500,0.030717795,0.478918347,0.222704013,10.656559667,0.073549875,-3.244366708
1403636696408555500,0.018849556,0.410501440,0.261101256,9.970094167,-0.375921583,-4.118793000
1403636696413555500,0.025132741,0.422369679,0.187797428,7.109821250,0.163444167,-2.157463000
1403636696418555500,0.039793507,0.344877060,0.231779725,8.785123958,-0.514849125,-3.154472417
1403636696423555500,0.057246799,0.275063890,0.228987198,7.510259458,0.024516625,-2.623278875
1403636696428555500,0.085172067,0.263195651,0.284837734,11.089686708,0.081722083,-3.873626750
1403636696433555500,0.062133721,0.210137642,0.287630261,8.164036125,0.563882375,-3.759215833
1403636696438555500,0.043982297,0.224798408,0.275063890,8.850501625,0.947976167,-4.061587542
1403636696443555500,0.013962634,0.178023584,0.263893783,10.370532375,-0.089894292,-2.876617333
1403636696448555500,0.000698132,0.219911486,0.213628300,10.182571583,0.245166250,-2.280046125
1403636696453555500,0.007679449,0.146607657,0.200363798,10.632043042,-0.253338458,-3.930832208
1403636696458555500,0.020245819,0.258308729,0.170344135,10.828176042,0.294199500,-3.979865458
1403636696463555500,0.002792527,0.137531945,0.145211394,11.710774542,0.122583125,-3.840937917
1403636696468555500,-0.029321531,0.223402144,0.075398224,8.662540833,0.563882375,-2.901133958
1403636696473555500,-0.064228116,0.165457213,0.032812190,10.435910042,0.343232750,-4.184170667
1403636696478555500,-0.084473936,0.142418867,-0.023736478,7.845320000,0.098066500,-3.211677875
1403636696483555500,-0.067718775,0.113795467,0.002094395,9.259112042,-0.400438208,-4.110620792
1403636696488555500,-0.029321531,0.069115038,0.027227136,8.924051500,-1.021526042,-2.696828750
1403636696493555500,0.030717795,0.107512282,0.118682389,9.855683250,-0.253338458,-3.930832208
1403636696498555500,0.030019663,-0.024434610,0.148702052,8.785123958,-0.220649625,-3.162644625
1403636696503555500,0.042586034,0.078888882,0.188495559,9.447072833,0.784532000,-3.603943875
1403636696508555500,-0.000698132,-0.071907565,0.221307749,9.161045542,0.367749375,-3.742871417
1403636696513555500,-0.010471976,0.060039326,0.192684349,9.218251000,-0.057205458,-2.803067458
1403636696518555500,-0.020943951,-0.002792527,0.213628300,11.849702083,-0.351404958,-3.751043625
1403636696523555500,0.005585054,0.007679449,0.127059970,9.863855458,-0.359577167,-3.007372667
1403636696528555500,0.047472956,0.041887902,0.176627320,9.602344792,-0.760015375,-4.886980583
1403636696533555500,0.029321531,-0.006283185,0.128456233,9.822994417,0.702809917,-3.996209875
1403636696538555500,0.034208453,0.034208453,0.173834793,10.182571583,0.163444167,-3.080922542
1403636696543555500,-0.006981317,-0.041189770,0.187797428,9.226423208,0.441299250,-4.756225250
1403636696548555500,-0.027227136,-0.004188790,0.147305789,9.332661917,0.817220833,-4.641814333
1403636696553555500,-0.039793507,-0.095644043,0.141022604,8.948568125,-0.351404958,-4.764397458
1403636696558555500,-0.047472956,-0.074001960,0.044680429,8.409202375,-0.441299250,-4.126965208
1403636696563555500,-0.025132741,-0.094945911,0.041887902,10.419565625,-0.817220833,-3.497705167
1403636696568555500,-0.014660766,-0.091455253,-0.003490659,8.711574083,0.098066500,-3.767388042
1403636696573555500,0.000000000,-0.036302848,0.049567351,10.346015750,0.719154333,-3.832765708
1403636696578555500,-0.023736478,-0.021642083,0.051661746,10.305154708,0.089894292,-2.688656542
1403636696583555500,-0.026529005,0.016755161,0.120776784,10.329671333,0.653776667,-4.037070917
1403636696588555500,-0.053756141,0.012566371,0.106814150,10.100849500,-0.465815875,-3.317916583
1403636696593555500,-0.005585054,0.043982297,0.128456233,9.577828167,-0.907115125,-5.230213333
1403636696598555500,0.023038346,-0.020943951,0.148003921,8.490924458,-1.152281375,-3.857282333
1403636696603555500,0.050963614,0.077492619,0.116587994,9.087495667,0.359577167,-2.868445125
1403636696608555500,0.025830873,-0.057944931,0.131946891,10.754626167,0.392266000,-2.835756292
1403636696613555500,0.007679449,0.033510322,0.055152404,8.155863917,1.021526042,-3.448671917
1403636696618555500,-0.032812190,-0.022340214,0.135437550,10.452254458,0.318716125,-4.061587542
1403636696623555500,-0.062831853,-0.068416907,0.081681409,7.788114542,-0.400438208,-2.615106667
1403636696628555500,-0.013962634,-0.035604717,0.099134702,9.381695167,0.465815875,-2.868445125
1403636696633555500,0.015358897,-0.136135682,0.163362818,10.738281750,-1.225831250,-4.102448583
1403636696638555500,0.055850536,-0.003490659,0.154287106,9.250939833,0.114410917,-3.636632708
1403636696643555500,0.047472956,-0.141022604,0.227590934,9.945577542,0.670121083,-4.339442625
1403636696648555500,0.043284165,0.033510322,0.163362818,9.414384000,0.604743417,-1.904124542
1403636696653555500,0.016057029,-0.097738438,0.233175988,12.192934833,0.375921583,-4.086104167
1403636696658555500,-0.012566371,0.012566371,0.155683369,8.450063417,0.629260042,-3.350605417
1403636696663555500,-0.004188790,-0.009773844,0.172438530,11.800668833,-0.596571208,-5.050424750
1403636696668555500,0.009773844,0.029321531,0.123569311,7.216059958,-0.367749375,-2.443490292
1403636696673555500,0.042586034,0.017453293,0.122871179,10.820003833,0.179788583,-3.383294250
1403636696678555500,0.039095375,0.038397244,0.099832833,8.490924458,0.147099750,-2.819411875
1403636696683555500,0.018151424,0.060737458,0.058643063,10.444082250,0.621087833,-4.061587542
1403636696688555500,-0.020943951,-0.044680429,0.092851516,8.286619250,0.588399000,-3.383294250
1403636696693555500,-0.045378561,0.034906585,0.076794487,8.964912542,0.433127042,-3.595771667
1403636696698555500,-0.043284165,-0.074700092,0.097040306,8.572646542,-0.604743417,-3.089094750
1403636696703555500,-0.013962634,0.017453293,0.074700092,9.872027667,-0.147099750,-3.375122042
1403636696708555500,0.009075712,-0.068416907,0.087266463,9.079323458,-0.735498750,-3.031889292
1403636696713555500,0.022340214,0.039793507,0.037699112,9.455245042,0.204305208,-3.146300208
1403636696718555500,0.000000000,-0.046076692,0.064926248,8.760607333,0.637432250,-3.301572167
1403636696723555500,-0.007679449,0.055850536,0.005585054,8.499096667,0.760015375,-2.811239667
1403636696728555500,-0.025132741,-0.074700092,0.104719755,9.259112042,-0.335060542,-4.004382083
1403636696733555500,-0.004886922,0.027227136,0.071209433,6.529594458,0.286027292,-1.479169708
1403636696738555500,0.012566371,-0.115889862,0.182212374,10.141710542,0.032688833,-3.783732458
1403636696743555500,0.000698132,-0.042586034,0.117286126,6.578627708,-0.408610417,-2.468006917
1403636696748555500,0.006981317,-0.175231057,0.170344135,9.953749750,0.384093792,-4.159654042
1403636696753555500,0.001396263,-0.059341195,0.096342175,7.771770125,-0.384093792,-2.083913125
1403636696758555500,0.009075712,-0.088662726,0.115191731,10.860864875,0.514849125,-4.061587542
1403636696763555500,-0.027925268,-0.016057029,0.048171087,7.869836625,0.318716125,-1.650786083
1403636696768555500,-0.019547688,-0.001396263,0.031415927,10.247949250,-0.081722083,-5.205696708
1403636696773555500,-0.049567351,-0.010471976,0.047472956,7.085304625,0.400438208,-2.402629250
1403636696778555500,-0.034208453,0.055152404,-0.008377580,10.901725917,0.400438208,-2.239185083
1403636696783555500,-0.024434610,0.020245819,0.057246799,8.392857958,-0.572054583,-3.072750333
1403636696788555500,-0.014660766,0.060039326,-0.009075712,7.665531417,0.800876417,-4.175998458
1403636696793555500,-0.038397244,-0.022340214,0.037699112,7.657359208,0.261510667,-2.361768208
1403636696798555500,-0.057944931,0.037699112,-0.009773844,9.332661917,0.196133000,-3.554910625
1403636696803555500,-0.049567351,-0.069115038,0.043982297,7.567464917,0.065377667,-2.337251583
1403636696808555500,-0.025132741,0.001396263,0.060737458,8.654368625,-0.833565250,-4.404820292
1403636696813555500,0.011170107,-0.096342175,0.100530965,7.436709583,-0.539365750,-3.203505667
1403636696818555500,0.046774824,0.004886922,0.115889862,9.945577542,0.032688833,-3.391466458
1403636696823555500,0.022340214,-0.062133721,0.092851516,8.253930417,0.457643667,-3.309744375
1403636696828555500,-0.013264502,0.028623400,0.050265482,10.305154708,1.250347875,-3.677493750
1403636696833555500,-0.074001960,-0.060039326,0.007679449,7.502087250,0.523021333,-3.334261000
1403636696838555500,-0.064228116,0.046076692,0.011170107,7.755425708,-0.204305208,-2.468006917
1403636696843555500,-0.059341195,-0.095644043,0.029321531,9.716755708,-1.005181625,-3.350605417
1403636696848555500,0.023038346,0.018849556,0.025830873,7.771770125,-0.196133000,-1.871435708
1403636696853555500,0.012566371,-0.055850536,0.071209433,10.672904083,-0.751843167,-3.988037667
1403636696858555500,0.024434610,0.006981317,0.017453293,6.635833167,1.054214875,-2.304562750
1403636696863555500,-0.034208453,-0.074001960,0.074001960,10.059988458,0.302371708,-3.366949833
1403636696868555500,-0.036302848,0.005585054,-0.011170107,7.379504125,0.588399000,-2.672312125
1403636696873555500,-0.050963614,-0.055152404,0.052359878,10.002783000,-0.424954833,-3.587599458
1403636696878555500,-0.018151424,-0.006981317,-0.010471976,7.763597917,0.049033250,-2.884789542
1403636696883555500,-0.005585054,0.003490659,0.035604717,11.065170083,-0.555710167,-3.342433208
1403636696888555500,-0.011170107,0.011170107,-0.010471976,7.404020750,-0.392266000,-2.002191042
1403636696893555500,-0.007679449,0.070511302,0.019547688,10.043644042,1.070559292,-4.143309625
1403636696898555500,-0.039095375,0.017453293,0.026529005,7.191543333,0.057205458,-2.517040167
1403636696903555500,-0.047472956,0.085172067,-0.022340214,9.553311542,0.506676917,-3.366949833
1403636696908555500,-0.076096355,-0.043982297,-0.037000980,7.485742833,-0.596571208,-2.664139917
1403636696913555500,-0.049567351,0.016057029,-0.085870199,9.667722458,-0.089894292,-3.358777625
1403636696918555500,-0.059341195,-0.078190750,-0.067718775,7.698220250,0.228821833,-2.345423792
1403636696923555500,-0.055850536,-0.009075712,-0.151494579,8.687057458,-0.384093792,-3.522221792
1403636696928555500,-0.055152404,-0.062133721,-0.111002940,8.466407833,0.155271958,-3.530394000
1403636696933555500,-0.079587014,0.020943951,-0.167551608,10.280638083,0.956148375,-2.991028250
1403636696938555500,-0.106814150,-0.013962634,-0.169646003,9.406211792,-0.335060542,-3.808249083
1403636696943555500,-0.127059970,0.086568331,-0.242949832,10.730109542,-0.057205458,-1.944985583
1403636696948555500,-0.134041287,-0.011170107,-0.263195651,9.553311542,0.016344417,-4.159654042
1403636696953555500,-0.126361838,0.164759081,-0.250629281,8.613507583,-0.008172208,-2.051224292
1403636696958555500,-0.129852496,-0.062133721,-0.217817091,8.638024208,-0.253338458,-4.200515083
1403636696963555500,-0.104719755,0.139626340,-0.223402144,8.188552750,-0.245166250,-1.552719583
1403636696968555500,-0.105417887,-0.110304809,-0.175929189,8.474580042,0.261510667,-3.587599458
1403636696973555500,-0.093549648,0.078190750,-0.207345115,8.351996917,-0.040861042,-3.195333458
1403636696978555500,-0.109606677,-0.141022604,-0.184306769,9.994610792,-0.008172208,-3.317916583
1403636696983555500,-0.107512282,0.061435590,-0.260403124,9.087495667,0.236994042,-2.664139917
1403636696988555500,-0.115191731,-0.080285146,-0.186401164,10.010955208,-0.228821833,-3.865454542
1403636696993555500,-0.104021623,0.068416907,-0.225496539,8.360169125,0.465815875,-2.247357292
1403636696998555500,-0.112399204,-0.009773844,-0.171740398,10.460426667,0.130755333,-3.947176625
1403636697003555500,-0.097040306,0.056548668,-0.205250720,7.976075333,0.024516625,-3.080922542
1403636697008555500,-0.112399204,0.057246799,-0.181514242,9.398039583,0.106238708,-4.094276375
1403636697013555500,-0.113795467,-0.032114058,-0.191288086,8.556302125,-0.179788583,-2.010363250
1403636697018555500,-0.093549648,-0.003490659,-0.197571271,10.174399375,0.228821833,-4.658158750
1403636697023555500,-0.096342175,-0.039793507,-0.188495559,8.016936375,-0.204305208,-1.895952333
1403636697028555500,-0.094247780,-0.026529005,-0.216420827,10.811831625,0.784532000,-4.045243125
1403636697033555500,-0.115191731,-0.022340214,-0.202458193,7.812631167,0.065377667,-2.476179125
1403636697038555500,-0.112399204,0.005585054,-0.194080613,11.253130875,0.187960792,-4.233203917
1403636697043555500,-0.125663706,0.017453293,-0.168249740,9.022118000,0.269682875,-2.533384583
1403636697048555500,-0.107512282,0.052359878,-0.161268423,11.767980000,-0.343232750,-3.309744375
1403636697053555500,-0.092851516,0.084473936,-0.139626340,9.316317500,-0.964320583,-2.843928500
1403636697058555500,-0.057944931,0.088662726,-0.143116999,9.332661917,0.114410917,-3.677493750
1403636697063555500,-0.071209433,0.083775804,-0.127758101,10.607526417,0.441299250,-3.816421292
1403636697068555500,-0.104719755,0.031415927,-0.197571271,8.343824708,0.751843167,-2.811239667
1403636697073555500,-0.125663706,-0.024434610,-0.164759081,9.635033625,0.261510667,-4.274064958
1403636697078555500,-0.137531945,-0.024434610,-0.217118959,8.016936375,0.547537958,-3.465016333
1403636697083555500,-0.124267443,-0.133343155,-0.168249740,9.242767625,-0.384093792,-4.952358250
1403636697088555500,-0.112399204,-0.082379541,-0.245742359,8.687057458,-0.343232750,-1.520030750
1403636697093555500,-0.085870199,-0.093549648,-0.208741379,12.323690167,0.294199500,-3.971693250
1403636697098555500,-0.099832833,-0.074001960,-0.245044227,9.953749750,0.482160292,-4.012554292
1403636697103555500,-0.121474916,0.071209433,-0.233874120,11.767980000,0.890770708,-3.930832208
1403636697108555500,-0.166155345,0.044680429,-0.256214334,9.536967125,0.302371708,-4.012554292
1403636697113555500,-0.152192711,0.168249740,-0.259704993,10.231604833,-0.416782625,-3.317916583
1403636697118555500,-0.115889862,0.179419847,-0.214326432,10.566665375,-0.817220833,-4.151481833
1403636697123555500,-0.099832833,0.127059970,-0.239459173,9.308145292,-0.245166250,-2.958339417
1403636697128555500,-0.069115038,0.145211394,-0.173834793,9.479761667,0.098066500,-3.808249083
1403636697133555500,-0.104021623,0.020245819,-0.187099296,8.008764167,0.424954833,-3.481360750
1403636697138555500,-0.088662726,0.002792527,-0.106814150,9.365350750,0.163444167,-3.448671917
1403636697143555500,-0.115889862,-0.099832833,-0.101229097,9.079323458,0.367749375,-3.064578125
1403636697148555500,-0.097040306,-0.060737458,-0.081681409,10.264293667,0.065377667,-2.549729000
1403636697153555500,-0.074700092,-0.155683369,-0.032812190,10.811831625,-0.915287333,-4.086104167
1403636697158555500,-0.051661746,-0.047472956,-0.074001960,10.215260417,-0.367749375,-3.612116083
1403636697163555500,-0.033510322,-0.083775804,-0.041189770,12.601545250,-0.473988083,-3.652977125
1403636697168555500,-0.055152404,0.006981317,-0.086568331,10.207088208,0.907115125,-3.203505667
1403636697173555500,-0.067718775,0.065624380,-0.070511302,11.825185458,0.016344417,-2.786723042
1403636697178555500,-0.097040306,0.049567351,-0.080285146,10.460426667,-0.098066500,-3.358777625
1403636697183555500,-0.098436570,0.061435590,-0.076096355,11.171408792,0.416782625,-4.560092250
1403636697188555500,-0.083077672,0.069115038,-0.068416907,9.022118000,-0.678293292,-2.991028250
1403636697193555500,-0.050265482,0.033510322,-0.039095375,10.828176042,0.016344417,-4.625469917
1403636697198555500,-0.031415927,0.061435590,-0.035604717,8.482752250,-1.095075917,-2.484351333
1403636697203555500,0.006283185,0.071907565,-0.004188790,10.958931375,0.898942917,-3.644804917
1403636697208555500,-0.032812190,0.037699112,0.009075712,9.169217750,0.572054583,-3.620288292
